"subject" "activity" "mean" "instrument" "signal" "signal_type" "jerk" "calc" "statistic" "axis"
11 "sitting" -0.982796562075472 "accelerometer" "time" "body" NA NA "std dev" NA
11 "sitting" -0.921402118113208 "accelerometer" "time" "body" NA NA "std dev" NA
11 "sitting" -0.968370181886792 "accelerometer" "time" "body" NA NA "std dev" NA
11 "sitting" -0.988069341132075 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "sitting" -0.949792572075472 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "sitting" -0.971661610754717 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "sitting" -0.980335163584906 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "sitting" -0.966766643396226 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "sitting" -0.983441609622641 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "sitting" -0.988164911509434 "gyroscope" "time" "body" NA NA "std dev" NA
11 "sitting" -0.982249040188679 "gyroscope" "time" "body" NA NA "std dev" NA
11 "sitting" -0.95284431245283 "gyroscope" "time" "body" NA NA "std dev" NA
11 "sitting" -0.990501518301887 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "sitting" -0.988554820188679 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "sitting" -0.981016044716981 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "sitting" -0.944581826415094 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
11 "sitting" -0.944581826415094 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
11 "sitting" -0.974511726792453 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
11 "sitting" -0.959964488301887 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
11 "sitting" -0.986256664716981 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
11 "sitting" -0.983389810188679 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "sitting" -0.920047161698113 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "sitting" -0.967884390943396 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "sitting" -0.981607942075472 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "sitting" -0.968421475660377 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "sitting" -0.984349606792453 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "sitting" -0.989189512641509 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "sitting" -0.982137919056604 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "sitting" -0.956802766792453 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "sitting" -0.948521986037736 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
11 "sitting" -0.972289134150943 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
11 "sitting" -0.960711241886792 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
11 "sitting" -0.985607229245283 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
11 "standing" 0.277715562765957 "accelerometer" "time" "body" NA NA "mean" NA
11 "standing" -0.0171990886595745 "accelerometer" "time" "body" NA NA "mean" NA
11 "standing" -0.108686630425532 "accelerometer" "time" "body" NA NA "mean" NA
11 "standing" 0.956464535957447 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "standing" -0.173082704680851 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "standing" 0.127198423404255 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "standing" 0.0760097721914894 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "standing" 0.0124130965551064 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "standing" -0.00074591623212766 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "standing" -0.0293141521489362 "gyroscope" "time" "body" NA NA "mean" NA
11 "standing" -0.0765465041914894 "gyroscope" "time" "body" NA NA "mean" NA
11 "standing" 0.0810588216170213 "gyroscope" "time" "body" NA NA "mean" NA
11 "standing" -0.099519355893617 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "standing" -0.0395992140851064 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "standing" -0.0524732752340426 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "standing" -0.984853836595745 "accelerometer" "time" "body" NA "magnitude" "mean" NA
11 "standing" -0.984853836595745 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
11 "standing" -0.989242377234043 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
11 "standing" -0.979978011489362 "gyroscope" "time" "body" NA "magnitude" "mean" NA
11 "standing" -0.993428183617021 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
11 "standing" -0.993808050638298 "accelerometer" "frequency" "body" NA NA "mean" NA
11 "standing" -0.968703072553191 "accelerometer" "frequency" "body" NA NA "mean" NA
11 "standing" -0.987669785531915 "accelerometer" "frequency" "body" NA NA "mean" NA
11 "standing" 0.0890102416978723 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
11 "standing" 0.0557408976489362 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
11 "standing" 0.292390245638298 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
11 "standing" -0.992385450851064 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
11 "standing" -0.979287024255319 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
11 "standing" -0.988460788085106 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
11 "standing" 0.312171839674468 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
11 "standing" -0.0305094144893617 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
11 "standing" 0.120740566368085 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
11 "standing" -0.978301717234043 "gyroscope" "frequency" "body" NA NA "mean" NA
11 "standing" -0.994025488297872 "gyroscope" "frequency" "body" NA NA "mean" NA
11 "standing" -0.980762968085106 "gyroscope" "frequency" "body" NA NA "mean" NA
11 "standing" -0.129935993361702 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
11 "standing" 0.11920123437234 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
11 "standing" -0.0212967788297872 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
11 "standing" -0.982255413617021 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
11 "standing" 0.233078227234043 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
11 "standing" -0.988636595319149 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
11 "standing" 0.333098929765957 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
11 "standing" -0.982576519787234 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
11 "standing" -0.0478486176276596 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
11 "standing" -0.992981019787234 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
11 "standing" 0.223297408893617 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
11 "standing" -0.994978878723404 "accelerometer" "time" "body" NA NA "std dev" NA
11 "standing" -0.964173331702128 "accelerometer" "time" "body" NA NA "std dev" NA
11 "standing" -0.986382712765957 "accelerometer" "time" "body" NA NA "std dev" NA
11 "standing" -0.994529398085106 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "standing" -0.981047828723404 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "standing" -0.989433253617021 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "standing" -0.992527404255319 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "standing" -0.979428279574468 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "standing" -0.990132989574468 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "standing" -0.980242494680851 "gyroscope" "time" "body" NA NA "std dev" NA
11 "standing" -0.994210471914894 "gyroscope" "time" "body" NA NA "std dev" NA
11 "standing" -0.980636664893617 "gyroscope" "time" "body" NA NA "std dev" NA
11 "standing" -0.986690403617021 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "standing" -0.995571631276596 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "standing" -0.990663218510638 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "standing" -0.98030536893617 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
11 "standing" -0.98030536893617 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
11 "standing" -0.988853960638298 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
11 "standing" -0.977071437446808 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
11 "standing" -0.992579166595745 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
11 "standing" -0.995573762978723 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "standing" -0.96350679 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "standing" -0.985958517446809 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "standing" -0.993414564042553 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "standing" -0.981185823617021 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "standing" -0.990378149574468 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "standing" -0.981009115744681 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "standing" -0.994353086595745 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "standing" -0.98230878106383 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "standing" -0.981503969574468 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
11 "standing" -0.98802123106383 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
11 "standing" -0.977437710851064 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
11 "standing" -0.992277468510638 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
11 "walking" 0.271821892881356 "accelerometer" "time" "body" NA NA "mean" NA
11 "walking" -0.0166475833623729 "accelerometer" "time" "body" NA NA "mean" NA
11 "walking" -0.106096304033898 "accelerometer" "time" "body" NA NA "mean" NA
11 "walking" 0.946468451355932 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "walking" -0.212045870169492 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "walking" 0.134053215101695 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "walking" 0.0829709328491525 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "walking" 0.0127682476559322 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "walking" -0.013364827779661 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "walking" -0.0426928995457627 "gyroscope" "time" "body" NA NA "mean" NA
11 "walking" -0.0705104974254237 "gyroscope" "time" "body" NA NA "mean" NA
11 "walking" 0.0843744495507542 "gyroscope" "time" "body" NA NA "mean" NA
11 "walking" -0.0918204195491525 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "walking" -0.0514172549559322 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "walking" -0.0342677451 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "walking" -0.288323472033898 "accelerometer" "time" "body" NA "magnitude" "mean" NA
11 "walking" -0.288323472033898 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
11 "walking" -0.402333202033898 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
11 "walking" -0.421801673559322 "gyroscope" "time" "body" NA "magnitude" "mean" NA
11 "walking" -0.63073270559322 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
11 "walking" -0.396533731864407 "accelerometer" "frequency" "body" NA NA "mean" NA
11 "walking" -0.0830478435976271 "accelerometer" "frequency" "body" NA NA "mean" NA
11 "walking" -0.616402910169492 "accelerometer" "frequency" "body" NA NA "mean" NA
11 "walking" -0.37360793220339 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
11 "walking" 0.0128761033966102 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
11 "walking" 0.0404557559132203 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
11 "walking" -0.453265268813559 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
11 "walking" -0.241801726186441 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
11 "walking" -0.69259387220339 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
11 "walking" -0.353419932627119 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
11 "walking" -0.427889402576271 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
11 "walking" -0.0923919508661017 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
11 "walking" -0.514753307627119 "gyroscope" "frequency" "body" NA NA "mean" NA
11 "walking" -0.593107398474576 "gyroscope" "frequency" "body" NA NA "mean" NA
11 "walking" -0.398293336610169 "gyroscope" "frequency" "body" NA NA "mean" NA
11 "walking" -0.175946093932203 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
11 "walking" -0.297177112525424 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
11 "walking" -0.184065788254237 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
11 "walking" -0.458514062542373 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
11 "walking" 0.0935818048854746 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
11 "walking" -0.395116134237288 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
11 "walking" 0.0844543080474576 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
11 "walking" -0.610222628813559 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
11 "walking" -0.0748370693566102 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
11 "walking" -0.751914457457627 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
11 "walking" 0.0563648369084746 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
11 "walking" -0.422842071864407 "accelerometer" "time" "body" NA NA "std dev" NA
11 "walking" -0.0522120750440678 "accelerometer" "time" "body" NA NA "std dev" NA
11 "walking" -0.530626311355932 "accelerometer" "time" "body" NA NA "std dev" NA
11 "walking" -0.98110101440678 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "walking" -0.966240553559322 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "walking" -0.960852684067797 "accelerometer" "time" "gravity" NA NA "std dev" NA
11 "walking" -0.428516343559322 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "walking" -0.181419230254237 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "walking" -0.720654731186441 "accelerometer" "time" "body" "jerk" NA "std dev" NA
11 "walking" -0.596346930847458 "gyroscope" "time" "body" NA NA "std dev" NA
11 "walking" -0.499625287288136 "gyroscope" "time" "body" NA NA "std dev" NA
11 "walking" -0.434178202542373 "gyroscope" "time" "body" NA NA "std dev" NA
11 "walking" -0.541616397118644 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "walking" -0.737993755932203 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "walking" -0.551079942542373 "gyroscope" "time" "body" "jerk" NA "std dev" NA
11 "walking" -0.487735915084746 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
11 "walking" -0.487735915084746 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
11 "walking" -0.403141284745763 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
11 "walking" -0.558362783220339 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
11 "walking" -0.753671416101695 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
11 "walking" -0.433703311525424 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "walking" -0.0966068285372881 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "walking" -0.523093394915254 "accelerometer" "frequency" "body" NA NA "std dev" NA
11 "walking" -0.45394304 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "walking" -0.170177403123729 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "walking" -0.747564612033898 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
11 "walking" -0.623150268983051 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "walking" -0.453663184067797 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "walking" -0.498554639491525 "gyroscope" "frequency" "body" NA NA "std dev" NA
11 "walking" -0.584455992033898 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
11 "walking" -0.41744681559322 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
11 "walking" -0.59974543779661 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
11 "walking" -0.773574064745763 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
11 "walking_downstairs" 0.291605631956522 "accelerometer" "time" "body" NA NA "mean" NA
11 "walking_downstairs" -0.0178097721219565 "accelerometer" "time" "body" NA NA "mean" NA
11 "walking_downstairs" -0.111070149978261 "accelerometer" "time" "body" NA NA "mean" NA
11 "walking_downstairs" 0.941746406521739 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "walking_downstairs" -0.200321942608696 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "walking_downstairs" 0.132371684891304 "accelerometer" "time" "gravity" NA NA "mean" NA
11 "walking_downstairs" 0.0897168657173913 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "walking_downstairs" 0.0252274201521739 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "walking_downstairs" -0.0225208905847826 "accelerometer" "time" "body" "jerk" NA "mean" NA
11 "walking_downstairs" -0.12506869905 "gyroscope" "time" "body" NA NA "mean" NA
11 "walking_downstairs" -0.0262775345369565 "gyroscope" "time" "body" NA NA "mean" NA
11 "walking_downstairs" 0.057524457376087 "gyroscope" "time" "body" NA NA "mean" NA
11 "walking_downstairs" -0.0220916265065217 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "walking_downstairs" -0.0520272987304348 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "walking_downstairs" -0.0373048405934783 "gyroscope" "time" "body" "jerk" NA "mean" NA
11 "walking_downstairs" 0.126227657258696 "accelerometer" "time" "body" NA "magnitude" "mean" NA
